ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-138-5p,MIMAT0000430,GTSE1,51512,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FSCN1,6624,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MKRN2,23609,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MCM6,4175,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,BAZ2A,11176,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MLH1,4292,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,UNG,7374,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RAP1GAP,5909,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RARB,5915,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TOP2B,7155,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TM9SF3,56889,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,USP33,23032,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EXOSC5,56915,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,JADE1,79960,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MAP2,4133,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,LAMP3,27074,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NEBL,10529,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CEACAM1,634,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,DDX1,1653,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RIF1,55183,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CLDND1,56650,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NDC80,10403,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CXCL2,2920,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,OSTM1,28962,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ME2,4200,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,C5orf22,55322,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FAM135A,57579,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ZNF264,9422,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,APLP2,334,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NCOA1,8648,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AKR1B1,231,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EPS15,2060,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CHERP,10523,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SNX10,29887,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HSD17B2,3294,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HUWE1,10075,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PPP1R15A,23645,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FTL,2512,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,UIMC1,51720,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GMCL1,64395,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GNAS,2778,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AURKA,6790,"Microarrays, Western Blot",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CNOT3,4849,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,KHSRP,8570,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TPX2,22974,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ANKRD10,55608,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NSFL1C,55968,"Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,OAS1,4938,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PXN,5829,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FUS,2521,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GPATCH2L,55668,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ICAM1,3383,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,KIF4A,24137,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TNRC6A,27327,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TNRC6A,27327,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CDV3,55573,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SUPT16H,11198,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SEMA6A,57556,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,WDR76,79968,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CDC45,8318,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CBX5,23468,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EPB41L4B,54566,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TMEM38B,55151,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SH2D3C,10044,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,WAC,51322,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,BRPF3,27154,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HSP90AB1,3326,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CDC5L,988,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CDC7,8317,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PALMD,54873,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CIRBP,1153,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CRKL,1399,Chimeric fragments,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SRRD,402055,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PACSIN2,11252,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,APOL1,8542,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FOXRED2,80020,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CDKN3,1033,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SNW1,22938,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ACIN1,22985,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MMP9,4318,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TRPC4AP,26133,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SAMHD1,25939,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,JAG1,182,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FAM83D,81610,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RIOK3,8780,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,POLA1,5422,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CDK16,5127,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CENPI,2491,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,KLF5,688,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,OLFM4,10562,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,LONP2,83752,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,N4BP1,9683,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ACD,65057,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SLC7A6OS,84138,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SLC7A6,9057,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FA2H,79152,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NME4,4833,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SLC7A5,8140,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EEF2K,29904,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EEF2K,29904,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SALL1,6299,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MAZ,4150,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CCP110,9738,Chimeric fragments,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CTSH,1512,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TJP1,7082,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TJP1,7082,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SPG11,80208,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MYEF2,50804,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,IMPAD1,54928,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GDAP1,54332,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NDRG1,10397,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EEF1D,1936,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EEF1D,1936,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MCM4,4173,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,BNIP3L,665,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PLEKHJ1,55111,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SF3A2,8175,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PPP6R1,22870,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CCNE1,898,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TIMM50,92609,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AKT2,208,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TGFB1,7040,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RPS19,6223,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TYK2,7297,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RAB3D,9545,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TNPO2,30000,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ERF,2077,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CDK6,1021,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HOXA1,3198,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GLCCI1,113263,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TRIM14,9830,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,DDX58,23586,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,UBE2R2,54926,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,LZTS2,84445,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RPL28,6158,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TSPAN14,81619,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CRYBA1,1411,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NUFIP2,57532,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CASC3,22794,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HOXB6,3216,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,LRRC59,55379,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PRKAR1A,5573,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,WSB1,26118,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PHF12,57649,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NEIL3,55247,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NCAPG,64151,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,UGDH,7358,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EIF4G2,1982,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SLC1A2,6506,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MADD,8567,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CLEC2B,9976,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CAPRIN2,65981,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MLEC,9761,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FOXM1,2305,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RAD51AP1,10635,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SH2B3,10019,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,DUSP16,80824,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,DUSP16,80824,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,OAS3,4940,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,OAS2,4939,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RERGL,79785,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RFC5,5985,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CAND1,55832,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MDM1,56890,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CHD4,1108,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SRSF9,8683,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,COL12A1,1303,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,DSE,29940,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NEDD9,4739,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MCM3,4172,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PTP4A1,7803,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HECA,51696,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PHACTR2,9749,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,QKI,9444,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,VEGFA,7422,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,KIF20A,10112,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HBEGF,1839,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HAVCR1,26762,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CCNG1,900,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,LMNB1,4001,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,WWC1,23286,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CSNK1A1,1452,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,STC2,8614,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CPEB4,80315,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AMOTL2,51421,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HES1,3280,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TUSC2,11334,"Microarrays, qPCR",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,IQCG,84223,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,C3orf52,79669,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,C3orf52,79669,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PODXL2,50512,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,KLHL18,23276,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EIF4G1,1981,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ADAM23,8745,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MOB1A,55233,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,LMAN2L,81562,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,IL1A,3552,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CCL20,6364,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NCL,4691,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NRBP1,29959,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,IFIH1,64135,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SPTBN1,6711,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,STAT1,6772,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SF3B1,23451,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FHL2,2274,"Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HDLBP,3069,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,BIRC6,57448,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GORASP2,26003,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,KYNU,8942,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,COX7A2L,9167,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RND3,390,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AAK1,22848,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EPAS1,2034,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ARID3A,1820,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SUMO1,7341,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ALMS1,7840,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ERRFI1,54206,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SFPQ,6421,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SRM,6723,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SMG7,9887,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GADD45A,1647,"Microarrays, Western Blot",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MTR,4548,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ZP4,57829,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RIMS3,9783,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,APH1A,51107,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ERI3,79033,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PRRC2C,23215,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,F3,2152,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ARID1A,8289,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CENPF,1063,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RCN2,5955,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ELL2,22936,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PIGZ,80235,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PTBP3,9991,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,RAD23B,5887,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CTNNAL1,8727,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PHF19,26147,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ABCD4,5826,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,YPEL5,51646,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AFTPH,54812,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,IFIT3,3437,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,IFIT2,3433,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PPP1R3C,5507,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,HELLS,3070,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PCDHB14,56122,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ACAT2,39,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ETF1,2107,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TMPO,7112,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FAM117A,81558,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NCAPH,23397,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ZSCAN18,65982,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,DESI2,51029,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,COPA,1314,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ZMIZ2,83637,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,INHBA,3624,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PLAU,5328,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,NR4A1,3164,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,LRP1,4035,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,STIL,6491,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AGO2,27161,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MOGAT1,116255,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PLCG1,5335,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,ZNFX1,57169,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,CSE1L,1434,"Western Blot, Luciferase Reporter Assay",tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,EREG,2069,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,AHNAK,79026,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,GZF1,64412,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MCM8,84515,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,SCAF1,58506,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,IFI6,2537,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,PLEKHG3,26030,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,COX7C,1350,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,TAS2R4,50832,Microarrays,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MACF1,23499,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,APOL2,23780,PAR-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,FOXP2,93986,HITS-CLIP,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,KLHDC10,23008,Chimeric fragments,tarbase,Unspecified
hsa-mir-138-5p,MIMAT0000430,MYO1B,4430,HITS-CLIP,tarbase,Unspecified
