ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-133a-3p,MIMAT0000427,ENO1,2023,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EIF4G3,8672,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FNDC3B,64778,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SEC31B,25956,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MCM6,4175,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MCAM,4162,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CTTNBP2,83992,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TM9SF3,56889,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IL4R,3566,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MCCC1,56922,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,N4BP2,55728,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SYNJ2,8871,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EDN1,1906,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MLLT10,8028,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC1A3,6507,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CEACAM1,634,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SESN1,27244,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HSP90AA1,3320,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CXCL2,2920,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COL4A4,1286,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OSTM1,28962,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BZW1,9689,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ITGB5,3693,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,XPO1,7514,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNPO1,3842,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EIF3I,8668,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AGBL5,60509,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CAD,790,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC25A24,29957,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC25A24,29957,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CPNE3,8895,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EPDR1,54749,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KLHL42,57542,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DDX18,8886,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KHSRP,8570,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC4A11,83959,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C20orf194,25943,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LHX5,64211,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OAS1,4938,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BRAP,8315,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GANAB,23193,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SPTLC1,10558,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,YPEL3,83719,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PITPNM2,57605,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CMTM6,54918,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SEL1L3,23231,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CDV3,55573,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HAUS4,54930,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COL9A3,1299,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EZR,7430,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MYL6,4637,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DPYSL2,1808,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BAMBI,25805,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CREM,1390,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ITPR3,3710,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HNRNPH3,3189,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FBXL19,54620,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SH3BP1,23616,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PIK3IP1,113791,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HSCB,150274,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DNAL4,10126,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,APOL1,8542,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MYH9,4627,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNRC6B,23112,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EP300,2033,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,L3MBTL2,83746,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CERK,64781,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RBM23,55147,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,VCPKMT,79609,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PLEK2,26499,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HIF1A,3091,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PAPLN,89932,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BRMS1L,84312,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,REC8,9985,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,REC8,9985,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PYGB,5834,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CTSZ,1522,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SAMHD1,25939,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KIF3B,9371,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,JAG1,182,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AHCY,191,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TBL1X,6907,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,POLA1,5422,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PLS3,5358,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SCML2,10389,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FNDC3A,22862,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DHRS12,79758,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,USB1,79650,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NME4,4833,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC7A5,8140,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RHBDL1,9028,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CPPED1,55313,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KAT8,84148,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BMF,90427,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BLOC1S6,26258,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RIPK2,8767,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EYA1,2138,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,STK3,6788,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NDRG1,10397,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARMC1,55156,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SQLE,6713,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RELB,5971,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FBL,2091,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FBL,2091,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PLD3,23646,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SIPA1L3,23094,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AVL9,23080,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BET1,10282,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NAMPT,10135,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ITGB8,3696,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HBP1,26959,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HBP1,26959,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MTPN,136319,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HOXA13,3209,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,STX1A,6804,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CASP2,835,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ZKSCAN1,7586,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SERPINE1,5054,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AHR,196,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CLIP2,7461,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LIMK1,3984,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM245,23731,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TLE4,7091,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CDC37L1,55664,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DDX58,23586,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RASSF4,83937,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PPP3CB,5532,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CPEB3,22849,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RPL19,6143,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CASC3,22794,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MTMR4,9110,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MED13,9969,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCDC47,57003,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DDX5,1655,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C17orf75,64149,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DHX58,79132,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,VAT1,10493,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HDAC5,10014,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MMD,23531,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MYH3,4621,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RAB34,83871,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DCUN1D4,23142,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AREG,374,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,UGDH,7358,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCND1,595,"Western Blot, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM109,79073,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PANX1,24145,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARHGEF17,9828,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FBXO3,26273,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC15A3,51296,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PTPMT1,114971,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PTPMT1,114971,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMD9,5715,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CLEC2B,9976,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CORO1C,23603,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CAPRIN2,65981,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC11A2,4891,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MVK,4598,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PPM1H,57460,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OAS3,4940,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,VDR,7421,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CAND1,55832,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SUDS3,64426,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COX6A1,1337,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CEP85L,387119,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SERINC1,57515,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RHAG,6005,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KCTD20,222658,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SOD2,6648,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SOD2,6648,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ICK,22858,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SAYSD1,55776,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,E2F3,1871,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ALDH5A1,7915,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM38,10475,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC39A7,7922,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC39A7,7922,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC39A7,7922,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC39A7,7922,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC39A7,7922,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC39A7,7922,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COX7A2,1347,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HMGCR,3156,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FAM172A,83989,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NR3C1,2908,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LIFR,3977,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PDGFRB,5159,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CPEB4,80315,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARL6,84100,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TUSC2,11334,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BBX,56987,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GBE1,2632,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C3orf52,79669,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C3orf52,79669,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ATP6V1A,523,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SCAP,22937,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MOB1A,55233,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IL1A,3552,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ACVR1,90,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SNX17,9784,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IFIH1,64135,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GCA,25801,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DOK1,1796,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LANCL1,10314,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,STAT1,6772,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GLS,2744,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KDM3A,55818,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PASK,23178,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ID2,3398,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ODC1,4953,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC25A12,8604,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COX7A2L,9167,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SUMO1,7341,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CEP104,9731,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FAM20B,9917,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ICMT,23463,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ERRFI1,54206,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RNF19B,127544,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RHOU,58480,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RHOU,58480,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARHGEF2,9181,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SRM,6723,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IVNS1ABP,10625,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MFN2,9927,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NCF2,4688,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RGS2,5997,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CTH,1491,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CD58,965,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GBP3,2635,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GBP1,2633,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RAB29,8934,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GALE,2582,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CD46,4179,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BLZF1,8548,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMED5,50999,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRDX6,9588,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OSBPL9,114883,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PHF3,23469,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNFAIP3,7128,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TGIF2,60436,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TJP2,9414,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCDC92,80212,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCDC92,80212,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KDSR,2531,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TTLL5,23093,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CNRIP1,25927,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IFIT3,3437,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IFIT2,3433,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KANSL1,284058,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KANSL1,284058,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KANSL1,284058,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,INSL4,3641,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MASTL,84930,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EGR1,1958,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DUSP4,1846,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNFRSF10B,8795,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SORBS3,10174,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM25,7706,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCRL2,9034,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNFSF10,8743,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KIAA1191,57179,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RBBP6,5930,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EEPD1,80820,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HNRNPA2B1,3181,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NT5C3A,51251,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ATP7B,540,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FAM199X,139231,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NMI,9111,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LPGAT1,9926,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BATF3,55509,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PREX1,57580,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SDC4,6385,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NCOA3,8202,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TOX2,84969,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ZNFX1,57169,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM189-UBE2V1,387522,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PMEPA1,56937,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BCAS4,55653,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,VAMP7,6845,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NAGK,55577,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RREB1,6239,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ATXN1,6310,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AHNAK,79026,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SH3TC1,54436,Microarrays,tarbase,Unspecified
